Data Escala de Tempo 1 GE Simp 4,Data Dica,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
12/01/2020 02:00:00,12/1/2020 2:00,*,*,Hidrelétrica,*,5,43957,77602265
12/01/2020 03:00:00,12/1/2020 3:00,*,*,Hidrelétrica,*,5,42047,6700022
12/01/2020 04:00:00,12/1/2020 4:00,*,*,Hidrelétrica,*,5,41561,36100138
12/01/2020 05:00:00,12/1/2020 5:00,*,*,Hidrelétrica,*,5,39601,61500179
12/01/2020 06:00:00,12/1/2020 6:00,*,*,Hidrelétrica,*,5,38228,55999348
12/01/2020 07:00:00,12/1/2020 7:00,*,*,Hidrelétrica,*,5,37740,01600727
12/01/2020 08:00:00,12/1/2020 8:00,*,*,Hidrelétrica,*,5,38364,74900477
12/01/2020 09:00:00,12/1/2020 9:00,*,*,Hidrelétrica,*,5,39774,36700147
12/01/2020 10:00:00,12/1/2020 10:00,*,*,Hidrelétrica,*,5,41214,22700132
12/01/2020 11:00:00,12/1/2020 11:00,*,*,Hidrelétrica,*,5,42581,05200336
12/01/2020 12:00:00,12/1/2020 12:00,*,*,Hidrelétrica,*,5,42728,16099311
12/01/2020 13:00:00,12/1/2020 13:00,*,*,Hidrelétrica,*,5,42707,44399192
12/01/2020 14:00:00,12/1/2020 14:00,*,*,Hidrelétrica,*,5,43471,78799445
12/01/2020 15:00:00,12/1/2020 15:00,*,*,Hidrelétrica,*,5,44177,40399516
12/01/2020 16:00:00,12/1/2020 16:00,*,*,Hidrelétrica,*,5,44632,99899375
12/01/2020 17:00:00,12/1/2020 17:00,*,*,Hidrelétrica,*,5,46149,30398913
